customer_id,first_name,city,segment,signup_date
2565,Customer_2565,Frankfurt,Consumer,2025-06-28
2566,Customer_2566,Munich,Consumer,2023-07-11
2567,Customer_2567,Frankfurt,Corporate,2023-09-27
2568,Customer_2568,Hamburg,Consumer,2025-01-07
2569,Customer_2569,Dresden,Corporate,2023-03-18
2570,Customer_2570,Bremen,Consumer,2025-01-04
2571,Customer_2571,Frankfurt,Corporate,2025-06-02
2572,Customer_2572,Leipzig,Consumer,2023-10-11
2573,Customer_2573,Berlin,Corporate,2024-06-27
2574,Customer_2574,Hamburg,Consumer,2024-10-10
2575,Customer_2575,Hamburg,Consumer,2023-09-07
2576,Customer_2576,Düsseldorf,Consumer,2023-04-05
2577,Customer_2577,Frankfurt,Consumer,2023-01-17
2578,Customer_2578,Düsseldorf,Small Business,2023-04-27
2579,Customer_2579,Düsseldorf,Corporate,2025-09-09
2580,Customer_2580,Berlin,Consumer,2023-11-29
2581,Customer_2581,Munich,Consumer,2024-10-07
2582,Customer_2582,Frankfurt,Small Business,2023-04-26
2583,Customer_2583,Cologne,Consumer,2025-08-20
2584,Customer_2584,Bremen,Corporate,2025-04-26
2585,Customer_2585,Düsseldorf,Small Business,2023-11-12
2586,Customer_2586,Dresden,Small Business,2025-03-20
2587,Customer_2587,Stuttgart,Consumer,2024-01-07
2588,Customer_2588,Dresden,Consumer,2025-01-29
2589,Customer_2589,Berlin,Consumer,2025-05-26
2590,Customer_2590,Berlin,Corporate,2025-09-03
2591,Customer_2591,Leipzig,Consumer,2023-06-05
2592,Customer_2592,Munich,Consumer,2024-09-05
2593,Customer_2593,Bremen,Consumer,2025-11-02
2594,Customer_2594,Düsseldorf,Consumer,2024-05-22
2595,Customer_2595,Dresden,Corporate,2024-04-09
2596,Customer_2596,Stuttgart,Consumer,2025-02-21
2597,Customer_2597,Berlin,Consumer,2025-03-14
2598,Customer_2598,Berlin,Consumer,2023-08-08
2599,Customer_2599,Munich,Small Business,2023-01-15
2600,Customer_2600,Stuttgart,Consumer,2023-04-27
2601,Customer_2601,Stuttgart,Corporate,2023-11-27
2602,Customer_2602,Munich,Small Business,2023-02-25
2603,Customer_2603,Berlin,Consumer,2023-11-04
2604,Customer_2604,Bremen,Consumer,2023-08-10
2605,Customer_2605,Frankfurt,Small Business,2025-03-07
2606,Customer_2606,Frankfurt,Consumer,2023-05-31
2607,Customer_2607,Munich,Consumer,2023-04-22
2608,Customer_2608,Stuttgart,Consumer,2024-11-13
2609,Customer_2609,Düsseldorf,Consumer,2023-11-28
2610,Customer_2610,Munich,Corporate,2025-06-11
2611,Customer_2611,Bremen,Small Business,2023-06-10
2612,Customer_2612,Munich,Corporate,2023-10-05
2613,Customer_2613,Hamburg,Consumer,2025-06-15
2614,Customer_2614,Dresden,Consumer,2024-05-11
2615,Customer_2615,Stuttgart,Consumer,2024-10-16
2616,Customer_2616,Leipzig,Consumer,2025-11-25
2617,Customer_2617,Leipzig,Corporate,2023-10-30
2618,Customer_2618,Stuttgart,Consumer,2024-03-13
2619,Customer_2619,Bremen,Corporate,2024-12-26
2620,Customer_2620,Hamburg,Consumer,2025-11-21
2621,Customer_2621,Hamburg,Consumer,2023-07-05
2622,Customer_2622,Berlin,Consumer,2024-11-03
2623,Customer_2623,Dresden,Consumer,2025-09-27
2624,Customer_2624,Frankfurt,Consumer,2023-10-06
2625,Customer_2625,Cologne,Corporate,2024-11-13
2626,Customer_2626,Bremen,Corporate,2025-10-22
2627,Customer_2627,Cologne,Corporate,2025-10-07
2628,Customer_2628,Cologne,Small Business,2025-07-13
2629,Customer_2629,Stuttgart,Consumer,2024-01-15
2630,Customer_2630,Leipzig,Consumer,2025-04-14
2631,Customer_2631,Leipzig,Consumer,2025-09-25
2632,Customer_2632,Frankfurt,Corporate,2023-10-12
2633,Customer_2633,Stuttgart,Consumer,2024-02-25
2634,Customer_2634,Cologne,Corporate,2023-04-23
2635,Customer_2635,Düsseldorf,Consumer,2025-10-14
2636,Customer_2636,Leipzig,Small Business,2023-08-16
2637,Customer_2637,Bremen,Small Business,2024-06-11
2638,Customer_2638,Bremen,Consumer,2024-05-10
2639,Customer_2639,Berlin,Consumer,2023-01-31
2640,Customer_2640,Munich,Consumer,2023-06-11
2641,Customer_2641,Düsseldorf,Consumer,2024-12-05
2642,Customer_2642,Leipzig,Consumer,2024-12-22
2643,Customer_2643,Hamburg,Corporate,2024-03-21
2644,Customer_2644,Leipzig,Consumer,2025-01-13
2645,Customer_2645,Berlin,Consumer,2024-03-02
2646,Customer_2646,Bremen,Corporate,2024-05-18
2647,Customer_2647,Cologne,Consumer,2024-12-21
2648,Customer_2648,Hamburg,Consumer,2024-11-14
2649,Customer_2649,Stuttgart,Consumer,2024-08-04
2650,Customer_2650,Dresden,Corporate,2025-11-23
2651,Customer_2651,Cologne,Consumer,2025-01-05
2652,Customer_2652,Dresden,Small Business,2024-11-21
2653,Customer_2653,Düsseldorf,Consumer,2025-01-27
2654,Customer_2654,Munich,Consumer,2025-01-23
2655,Customer_2655,Hamburg,Consumer,2023-01-24
2656,Customer_2656,Frankfurt,Consumer,2023-02-24
2657,Customer_2657,Hamburg,Consumer,2025-11-15
2658,Customer_2658,Leipzig,Consumer,2025-03-14
2659,Customer_2659,Bremen,Consumer,2023-11-23
2660,Customer_2660,Leipzig,Consumer,2025-08-27
2661,Customer_2661,Leipzig,Consumer,2023-07-05
2662,Customer_2662,Düsseldorf,Corporate,2024-05-09
2663,Customer_2663,Cologne,Consumer,2025-11-01
2664,Customer_2664,Frankfurt,Consumer,2024-03-09
2665,Customer_2665,Frankfurt,Corporate,2023-07-27
2666,Customer_2666,Leipzig,Consumer,2023-05-13
2667,Customer_2667,Dresden,Corporate,2024-01-04
2668,Customer_2668,Düsseldorf,Consumer,2024-02-27
2669,Customer_2669,Leipzig,Consumer,2025-10-29
2670,Customer_2670,Munich,Small Business,2023-09-01
2671,Customer_2671,Bremen,Consumer,2025-02-20
2672,Customer_2672,Cologne,Corporate,2024-09-15
2673,Customer_2673,Stuttgart,Consumer,2024-07-20
2674,Customer_2674,Munich,Consumer,2024-06-10
2675,Customer_2675,Dresden,Small Business,2023-02-06
2676,Customer_2676,Hamburg,Consumer,2023-06-27
2677,Customer_2677,Hamburg,Corporate,2024-09-30
2678,Customer_2678,Munich,Consumer,2025-05-01
2679,Customer_2679,Leipzig,Consumer,2023-03-13
2680,Customer_2680,Stuttgart,Consumer,2023-12-18
2681,Customer_2681,Berlin,Small Business,2024-09-14
2682,Customer_2682,Berlin,Consumer,2023-04-15
2683,Customer_2683,Dresden,Consumer,2023-08-09
2684,Customer_2684,Leipzig,Small Business,2025-05-12
2685,Customer_2685,Frankfurt,Corporate,2024-06-01
2686,Customer_2686,Frankfurt,Consumer,2023-10-26
2687,Customer_2687,Cologne,Consumer,2025-05-10
2688,Customer_2688,Stuttgart,Consumer,2023-02-11
2689,Customer_2689,Stuttgart,Consumer,2025-02-09
2690,Customer_2690,Hamburg,Consumer,2025-06-15
2691,Customer_2691,Düsseldorf,Corporate,2024-05-06
2692,Customer_2692,Dresden,Consumer,2025-12-06
2693,Customer_2693,Berlin,Corporate,2023-03-26
2694,Customer_2694,Dresden,Corporate,2025-12-17
2695,Customer_2695,Frankfurt,Consumer,2025-09-17
2696,Customer_2696,Frankfurt,Consumer,2024-12-11
2697,Customer_2697,Munich,Consumer,2023-07-28
2698,Customer_2698,Cologne,Consumer,2023-02-08
2699,Customer_2699,Stuttgart,Corporate,2025-07-14
2700,Customer_2700,Bremen,Consumer,2025-01-31
2701,Customer_2701,Dresden,Consumer,2025-08-03
2702,Customer_2702,Frankfurt,Consumer,2023-02-21
2703,Customer_2703,Düsseldorf,Consumer,2024-01-09
2704,Customer_2704,Hamburg,Consumer,2025-07-19
2705,Customer_2705,Berlin,Consumer,2023-06-05
2706,Customer_2706,Cologne,Consumer,2024-11-09
2707,Customer_2707,Düsseldorf,Consumer,2023-12-17
2708,Customer_2708,Cologne,Small Business,2023-03-10
2709,Customer_2709,Munich,Corporate,2025-12-11
2710,Customer_2710,Bremen,Consumer,2024-10-15
2711,Customer_2711,Frankfurt,Consumer,2023-03-04
2712,Customer_2712,Hamburg,Consumer,2024-05-23
2713,Customer_2713,Düsseldorf,Consumer,2023-10-19
2714,Customer_2714,Cologne,Consumer,2025-03-31
2715,Customer_2715,Stuttgart,Consumer,2023-05-30
2716,Customer_2716,Munich,Consumer,2025-05-30
2717,Customer_2717,Stuttgart,Consumer,2024-12-04
2718,Customer_2718,Hamburg,Consumer,2024-05-30
2719,Customer_2719,Düsseldorf,Consumer,2023-01-30
2720,Customer_2720,Munich,Corporate,2023-11-22
2721,Customer_2721,Düsseldorf,Consumer,2025-08-06
2722,Customer_2722,Frankfurt,Consumer,2023-01-16
2723,Customer_2723,Leipzig,Consumer,2023-04-21
2724,Customer_2724,Munich,Small Business,2025-05-21
2725,Customer_2725,Stuttgart,Small Business,2024-12-13
2726,Customer_2726,Hamburg,Corporate,2023-04-17
2727,Customer_2727,Bremen,Consumer,2024-01-14
2728,Customer_2728,Frankfurt,Consumer,2023-06-11
2729,Customer_2729,Leipzig,Corporate,2023-10-10
2730,Customer_2730,Bremen,Consumer,2023-09-26
2731,Customer_2731,Berlin,Consumer,2024-04-28
2732,Customer_2732,Frankfurt,Small Business,2024-10-28
2733,Customer_2733,Hamburg,Consumer,2024-08-20
2734,Customer_2734,Cologne,Consumer,2025-03-09
2735,Customer_2735,Munich,Consumer,2025-03-08
2736,Customer_2736,Düsseldorf,Consumer,2024-01-25
2737,Customer_2737,Hamburg,Consumer,2024-02-20
2738,Customer_2738,Munich,Corporate,2024-03-01
2739,Customer_2739,Bremen,Corporate,2025-09-23
2740,Customer_2740,Düsseldorf,Consumer,2025-05-16
2741,Customer_2741,Dresden,Small Business,2023-03-27
2742,Customer_2742,Stuttgart,Consumer,2024-02-27
2743,Customer_2743,Berlin,Consumer,2023-04-28
2744,Customer_2744,Frankfurt,Corporate,2025-08-16
2745,Customer_2745,Hamburg,Corporate,2025-05-31
2746,Customer_2746,Berlin,Consumer,2025-09-18
2747,Customer_2747,Cologne,Small Business,2024-02-19
2748,Customer_2748,Munich,Corporate,2024-08-21
2749,Customer_2749,Munich,Small Business,2023-02-09
2750,Customer_2750,Hamburg,Consumer,2024-12-03
2751,Customer_2751,Leipzig,Corporate,2024-06-20
2752,Customer_2752,Leipzig,Small Business,2024-02-24
2753,Customer_2753,Dresden,Corporate,2024-10-25
2754,Customer_2754,Stuttgart,Consumer,2023-04-05
2755,Customer_2755,Düsseldorf,Consumer,2025-08-30
2756,Customer_2756,Cologne,Consumer,2024-10-11
2757,Customer_2757,Berlin,Consumer,2023-10-15
2758,Customer_2758,Leipzig,Small Business,2024-02-16
2759,Customer_2759,Dresden,Consumer,2024-02-04
2760,Customer_2760,Dresden,Consumer,2024-06-11
2761,Customer_2761,Hamburg,Small Business,2025-11-07
2762,Customer_2762,Cologne,Consumer,2023-05-16
2763,Customer_2763,Bremen,Consumer,2025-01-28
2764,Customer_2764,Düsseldorf,Consumer,2025-04-22
2765,Customer_2765,Stuttgart,Consumer,2024-12-10
2766,Customer_2766,Frankfurt,Consumer,2025-10-21
2767,Customer_2767,Hamburg,Small Business,2024-01-16
2768,Customer_2768,Düsseldorf,Consumer,2024-05-23
2769,Customer_2769,Frankfurt,Consumer,2025-03-16
2770,Customer_2770,Frankfurt,Consumer,2024-04-20
2771,Customer_2771,Cologne,Consumer,2025-08-11
2772,Customer_2772,Cologne,Consumer,2025-04-28
2773,Customer_2773,Berlin,Consumer,2025-06-15
2774,Customer_2774,Dresden,Consumer,2023-02-01
2775,Customer_2775,Düsseldorf,Corporate,2023-04-28
2776,Customer_2776,Hamburg,Consumer,2023-07-10
2777,Customer_2777,Munich,Consumer,2023-03-15
2778,Customer_2778,Hamburg,Corporate,2024-09-14
2779,Customer_2779,Berlin,Consumer,2025-05-20
2780,Customer_2780,Stuttgart,Consumer,2024-08-08
2781,Customer_2781,Dresden,Consumer,2024-02-24
2782,Customer_2782,Munich,Consumer,2024-04-17
2783,Customer_2783,Leipzig,Consumer,2023-04-24
2784,Customer_2784,Stuttgart,Consumer,2023-11-26
2785,Customer_2785,Cologne,Consumer,2023-12-05
2786,Customer_2786,Frankfurt,Consumer,2023-08-26
2787,Customer_2787,Leipzig,Consumer,2023-03-20
2788,Customer_2788,Hamburg,Consumer,2024-04-08
2789,Customer_2789,Hamburg,Corporate,2024-08-27
2790,Customer_2790,Cologne,Small Business,2024-07-15
2791,Customer_2791,Berlin,Small Business,2023-10-12
2792,Customer_2792,Düsseldorf,Consumer,2023-08-11
2793,Customer_2793,Leipzig,Consumer,2024-08-15
2794,Customer_2794,Leipzig,Consumer,2024-01-08
2795,Customer_2795,Bremen,Consumer,2025-06-29
2796,Customer_2796,Stuttgart,Consumer,2025-04-07
2797,Customer_2797,Dresden,Corporate,2023-08-24
2798,Customer_2798,Stuttgart,Consumer,2024-11-01
2799,Customer_2799,Düsseldorf,Consumer,2025-04-07
2800,Customer_2800,Hamburg,Small Business,2025-02-01
2801,Customer_2801,Hamburg,Consumer,2024-01-15
2802,Customer_2802,Hamburg,Consumer,2025-03-04
2803,Customer_2803,Bremen,Consumer,2024-09-05
2804,Customer_2804,Hamburg,Consumer,2024-07-16
2805,Customer_2805,Düsseldorf,Consumer,2024-02-24
2806,Customer_2806,Cologne,Consumer,2023-02-21
2807,Customer_2807,Dresden,Consumer,2025-03-29
2808,Customer_2808,Düsseldorf,Corporate,2023-07-24
2809,Customer_2809,Dresden,Corporate,2025-09-27
2810,Customer_2810,Düsseldorf,Small Business,2024-12-31
2811,Customer_2811,Hamburg,Corporate,2023-09-14
2812,Customer_2812,Cologne,Consumer,2023-07-04
2813,Customer_2813,Leipzig,Consumer,2023-05-25
2814,Customer_2814,Stuttgart,Consumer,2025-11-03
2815,Customer_2815,Frankfurt,Consumer,2023-09-03
2816,Customer_2816,Cologne,Corporate,2023-07-06
2817,Customer_2817,Leipzig,Corporate,2025-05-15
2818,Customer_2818,Berlin,Consumer,2023-02-09
2819,Customer_2819,Düsseldorf,Consumer,2024-08-23
2820,Customer_2820,Berlin,Consumer,2025-08-19
2821,Customer_2821,Leipzig,Small Business,2025-09-12
2822,Customer_2822,Cologne,Consumer,2023-01-09
2823,Customer_2823,Düsseldorf,Corporate,2023-12-16
2824,Customer_2824,Frankfurt,Corporate,2023-03-25
2825,Customer_2825,Hamburg,Small Business,2024-06-16
2826,Customer_2826,Düsseldorf,Corporate,2025-09-15
2827,Customer_2827,Düsseldorf,Corporate,2023-12-24
2828,Customer_2828,Cologne,Consumer,2024-01-13
2829,Customer_2829,Cologne,Consumer,2023-06-21
2830,Customer_2830,Leipzig,Consumer,2025-11-14
2831,Customer_2831,Munich,Consumer,2024-01-28
2832,Customer_2832,Düsseldorf,Small Business,2024-12-02
2833,Customer_2833,Stuttgart,Consumer,2024-07-02
2834,Customer_2834,Düsseldorf,Small Business,2025-02-22
2835,Customer_2835,Leipzig,Consumer,2023-11-28
2836,Customer_2836,Dresden,Consumer,2025-03-04
2837,Customer_2837,Berlin,Small Business,2024-10-10
2838,Customer_2838,Hamburg,Consumer,2025-09-09
2839,Customer_2839,Munich,Consumer,2025-11-18
2840,Customer_2840,Frankfurt,Consumer,2024-06-26
2841,Customer_2841,Frankfurt,Corporate,2025-11-08
2842,Customer_2842,Frankfurt,Consumer,2024-05-05
2843,Customer_2843,Cologne,Consumer,2023-10-10
2844,Customer_2844,Frankfurt,Consumer,2025-05-11
2845,Customer_2845,Hamburg,Corporate,2023-04-23
2846,Customer_2846,Berlin,Corporate,2025-05-11
2847,Customer_2847,Frankfurt,Consumer,2024-09-01
2848,Customer_2848,Düsseldorf,Consumer,2024-05-22
2849,Customer_2849,Düsseldorf,Corporate,2024-04-10
2850,Customer_2850,Cologne,Consumer,2025-04-03
2851,Customer_2851,Hamburg,Consumer,2024-08-31
2852,Customer_2852,Berlin,Consumer,2023-10-17
2853,Customer_2853,Munich,Small Business,2025-05-17
2854,Customer_2854,Leipzig,Consumer,2025-02-20
2855,Customer_2855,Berlin,Consumer,2023-06-11
2856,Customer_2856,Leipzig,Corporate,2024-09-15
2857,Customer_2857,Dresden,Consumer,2024-12-17
2858,Customer_2858,Leipzig,Consumer,2024-07-20
2859,Customer_2859,Stuttgart,Consumer,2025-09-20
2860,Customer_2860,Düsseldorf,Corporate,2024-08-18
2861,Customer_2861,Hamburg,Small Business,2025-08-16
2862,Customer_2862,Bremen,Consumer,2025-10-09
2863,Customer_2863,Cologne,Consumer,2024-04-19
2864,Customer_2864,Stuttgart,Consumer,2024-09-09
2865,Customer_2865,Leipzig,Small Business,2024-10-02
2866,Customer_2866,Frankfurt,Corporate,2023-09-19
2867,Customer_2867,Hamburg,Consumer,2023-06-11
2868,Customer_2868,Stuttgart,Consumer,2023-06-30
2869,Customer_2869,Cologne,Corporate,2024-12-25
2870,Customer_2870,Düsseldorf,Consumer,2024-04-13
2871,Customer_2871,Hamburg,Consumer,2023-01-21
2872,Customer_2872,Cologne,Consumer,2023-09-17
2873,Customer_2873,Dresden,Consumer,2024-04-10
2874,Customer_2874,Dresden,Consumer,2024-06-20
2875,Customer_2875,Cologne,Corporate,2025-08-09
2876,Customer_2876,Stuttgart,Consumer,2025-02-04
2877,Customer_2877,Hamburg,Consumer,2025-08-16
2878,Customer_2878,Stuttgart,Consumer,2025-07-22
2879,Customer_2879,Munich,Consumer,2025-04-30
2880,Customer_2880,Leipzig,Consumer,2024-06-16
2881,Customer_2881,Munich,Consumer,2023-01-15
2882,Customer_2882,Dresden,Corporate,2023-02-19
2883,Customer_2883,Düsseldorf,Consumer,2025-09-25
2884,Customer_2884,Berlin,Consumer,2023-10-31
2885,Customer_2885,Leipzig,Consumer,2024-02-20
2886,Customer_2886,Dresden,Consumer,2023-11-01
2887,Customer_2887,Stuttgart,Small Business,2023-07-15
2888,Customer_2888,Stuttgart,Consumer,2025-03-23
2889,Customer_2889,Stuttgart,Small Business,2025-03-10
2890,Customer_2890,Düsseldorf,Consumer,2024-01-23
2891,Customer_2891,Munich,Corporate,2025-01-26
2892,Customer_2892,Berlin,Consumer,2024-03-30
2893,Customer_2893,Stuttgart,Corporate,2024-12-13
2894,Customer_2894,Bremen,Consumer,2024-12-05
2895,Customer_2895,Leipzig,Consumer,2025-04-27
2896,Customer_2896,Hamburg,Corporate,2023-06-24
2897,Customer_2897,Bremen,Corporate,2025-12-25
2898,Customer_2898,Berlin,Consumer,2023-10-06
2899,Customer_2899,Düsseldorf,Consumer,2025-01-27
2900,Customer_2900,Berlin,Consumer,2023-12-29
2901,Customer_2901,Hamburg,Corporate,2023-06-20
2902,Customer_2902,Leipzig,Consumer,2025-12-10
2903,Customer_2903,Hamburg,Consumer,2024-10-26
2904,Customer_2904,Cologne,Corporate,2024-08-14
2905,Customer_2905,Leipzig,Small Business,2025-07-19
2906,Customer_2906,Berlin,Consumer,2023-10-01
2907,Customer_2907,Stuttgart,Corporate,2024-05-22
2908,Customer_2908,Berlin,Corporate,2023-12-29
2909,Customer_2909,Berlin,Consumer,2025-04-27
2910,Customer_2910,Leipzig,Consumer,2024-10-16
2911,Customer_2911,Cologne,Corporate,2023-10-25
2912,Customer_2912,Berlin,Consumer,2024-05-08
2913,Customer_2913,Bremen,Small Business,2024-06-29
2914,Customer_2914,Dresden,Consumer,2023-10-31
2915,Customer_2915,Frankfurt,Consumer,2025-06-22
2916,Customer_2916,Frankfurt,Small Business,2023-08-27
2917,Customer_2917,Berlin,Consumer,2024-10-11
2918,Customer_2918,Bremen,Consumer,2025-06-02
2919,Customer_2919,Stuttgart,Corporate,2024-02-14
2920,Customer_2920,Düsseldorf,Corporate,2024-12-26
2921,Customer_2921,Düsseldorf,Consumer,2025-11-12
2922,Customer_2922,Leipzig,Consumer,2023-11-14
2923,Customer_2923,Frankfurt,Corporate,2024-06-08
2924,Customer_2924,Berlin,Small Business,2025-06-23
2925,Customer_2925,Düsseldorf,Consumer,2025-10-20
2926,Customer_2926,Berlin,Small Business,2024-09-11
2927,Customer_2927,Leipzig,Small Business,2025-08-10
2928,Customer_2928,Frankfurt,Consumer,2025-03-11
2929,Customer_2929,Hamburg,Corporate,2025-07-04
2930,Customer_2930,Dresden,Consumer,2023-11-16
2931,Customer_2931,Dresden,Consumer,2025-05-25
2932,Customer_2932,Düsseldorf,Corporate,2023-11-25
2933,Customer_2933,Dresden,Small Business,2025-01-22
2934,Customer_2934,Hamburg,Corporate,2024-10-18
2935,Customer_2935,Berlin,Consumer,2025-11-03
2936,Customer_2936,Leipzig,Consumer,2023-03-12
2937,Customer_2937,Hamburg,Consumer,2025-04-06
2938,Customer_2938,Leipzig,Consumer,2025-05-14
2939,Customer_2939,Leipzig,Consumer,2025-07-16
2940,Customer_2940,Frankfurt,Consumer,2023-04-16
2941,Customer_2941,Berlin,Consumer,2025-02-08
2942,Customer_2942,Bremen,Corporate,2025-06-11
2943,Customer_2943,Dresden,Consumer,2023-07-15
2944,Customer_2944,Bremen,Consumer,2023-05-25
2945,Customer_2945,Frankfurt,Consumer,2024-04-15
2946,Customer_2946,Leipzig,Consumer,2023-08-04
2947,Customer_2947,Düsseldorf,Consumer,2023-09-17
2948,Customer_2948,Dresden,Consumer,2025-07-22
2949,Customer_2949,Dresden,Small Business,2024-07-28
2950,Customer_2950,Berlin,Consumer,2023-10-12
2951,Customer_2951,Cologne,Corporate,2024-04-28
2952,Customer_2952,Munich,Small Business,2024-01-07
2953,Customer_2953,Munich,Corporate,2023-03-11
2954,Customer_2954,Munich,Consumer,2024-01-14
2955,Customer_2955,Cologne,Small Business,2023-10-29
2956,Customer_2956,Berlin,Consumer,2023-09-12
2957,Customer_2957,Cologne,Consumer,2025-08-01
2958,Customer_2958,Munich,Small Business,2024-11-22
2959,Customer_2959,Frankfurt,Consumer,2025-04-13
2960,Customer_2960,Hamburg,Consumer,2024-12-17
2961,Customer_2961,Leipzig,Consumer,2024-02-28
2962,Customer_2962,Cologne,Consumer,2023-08-01
2963,Customer_2963,Berlin,Consumer,2023-04-10
2964,Customer_2964,Berlin,Consumer,2023-11-04
2965,Customer_2965,Bremen,Small Business,2024-11-08
2966,Customer_2966,Hamburg,Small Business,2024-04-19
2967,Customer_2967,Düsseldorf,Small Business,2023-04-22
2968,Customer_2968,Dresden,Consumer,2023-07-02
2969,Customer_2969,Munich,Corporate,2024-08-19
2970,Customer_2970,Düsseldorf,Small Business,2023-06-14
2971,Customer_2971,Bremen,Small Business,2025-03-25
2972,Customer_2972,Munich,Consumer,2023-03-31
2973,Customer_2973,Hamburg,Consumer,2024-03-30
2974,Customer_2974,Bremen,Consumer,2023-08-26
2975,Customer_2975,Munich,Consumer,2024-06-17
2976,Customer_2976,Hamburg,Consumer,2024-12-27
2977,Customer_2977,Stuttgart,Corporate,2023-02-27
2978,Customer_2978,Düsseldorf,Consumer,2024-06-25
2979,Customer_2979,Düsseldorf,Consumer,2025-10-18
2980,Customer_2980,Dresden,Consumer,2024-09-09
2981,Customer_2981,Hamburg,Consumer,2024-02-06
2982,Customer_2982,Cologne,Consumer,2025-10-02
2983,Customer_2983,Stuttgart,Corporate,2025-04-21
2984,Customer_2984,Frankfurt,Consumer,2025-04-18
2985,Customer_2985,Munich,Corporate,2024-06-02
2986,Customer_2986,Stuttgart,Consumer,2023-07-16
2987,Customer_2987,Hamburg,Consumer,2023-02-15
2988,Customer_2988,Leipzig,Consumer,2024-06-13
2989,Customer_2989,Munich,Small Business,2025-09-26
2990,Customer_2990,Berlin,Consumer,2025-02-14
2991,Customer_2991,Düsseldorf,Corporate,2023-03-15
2992,Customer_2992,Hamburg,Consumer,2023-12-01
2993,Customer_2993,Berlin,Small Business,2024-09-24
2994,Customer_2994,Dresden,Corporate,2024-11-18
2995,Customer_2995,Bremen,Consumer,2024-07-28
2996,Customer_2996,Frankfurt,Corporate,2023-10-23
2997,Customer_2997,Frankfurt,Consumer,2025-11-04
2998,Customer_2998,Berlin,Small Business,2024-04-22
2999,Customer_2999,Düsseldorf,Consumer,2024-09-24
3000,Customer_3000,Dresden,Consumer,2023-11-15
3001,Customer_3001,Leipzig,Corporate,2024-04-23
3002,Customer_3002,Düsseldorf,Corporate,2024-01-03
3003,Customer_3003,Stuttgart,Consumer,2024-01-02
3004,Customer_3004,Frankfurt,Corporate,2024-01-13
3005,Customer_3005,Stuttgart,Consumer,2024-04-07
3006,Customer_3006,Munich,Consumer,2023-01-13
3007,Customer_3007,Cologne,Corporate,2024-06-19
3008,Customer_3008,Hamburg,Consumer,2023-09-27
3009,Customer_3009,Dresden,Consumer,2025-12-29
3010,Customer_3010,Düsseldorf,Corporate,2024-01-11
3011,Customer_3011,Frankfurt,Consumer,2023-09-14
3012,Customer_3012,Stuttgart,Corporate,2023-08-05
3013,Customer_3013,Bremen,Consumer,2024-03-25
3014,Customer_3014,Munich,Consumer,2025-06-12
3015,Customer_3015,Hamburg,Consumer,2023-02-01
3016,Customer_3016,Hamburg,Consumer,2024-09-01
3017,Customer_3017,Düsseldorf,Corporate,2025-07-05
3018,Customer_3018,Dresden,Consumer,2024-06-25
3019,Customer_3019,Leipzig,Consumer,2023-05-28
3020,Customer_3020,Bremen,Small Business,2024-10-17
3021,Customer_3021,Düsseldorf,Consumer,2023-03-08
3022,Customer_3022,Stuttgart,Small Business,2024-07-23
3023,Customer_3023,Cologne,Consumer,2025-01-17
3024,Customer_3024,Berlin,Corporate,2024-03-18
3025,Customer_3025,Leipzig,Consumer,2025-06-15
3026,Customer_3026,Dresden,Small Business,2024-02-03
3027,Customer_3027,Munich,Corporate,2024-04-26
3028,Customer_3028,Leipzig,Consumer,2025-08-05
3029,Customer_3029,Frankfurt,Consumer,2023-07-05
3030,Customer_3030,Dresden,Corporate,2023-06-18
3031,Customer_3031,Cologne,Consumer,2024-05-21
3032,Customer_3032,Frankfurt,Consumer,2024-06-04
3033,Customer_3033,Leipzig,Consumer,2023-06-10
3034,Customer_3034,Berlin,Corporate,2023-12-06
3035,Customer_3035,Berlin,Consumer,2024-12-04
3036,Customer_3036,Cologne,Consumer,2025-04-02
3037,Customer_3037,Hamburg,Consumer,2025-02-23
3038,Customer_3038,Bremen,Small Business,2023-05-11
3039,Customer_3039,Munich,Small Business,2024-05-30
3040,Customer_3040,Hamburg,Small Business,2024-06-19
3041,Customer_3041,Berlin,Consumer,2025-01-10
3042,Customer_3042,Berlin,Small Business,2025-02-19
3043,Customer_3043,Stuttgart,Consumer,2024-08-10
3044,Customer_3044,Frankfurt,Consumer,2024-12-26
3045,Customer_3045,Leipzig,Consumer,2025-07-31
3046,Customer_3046,Munich,Consumer,2025-09-23
3047,Customer_3047,Cologne,Small Business,2024-01-11
3048,Customer_3048,Leipzig,Consumer,2023-07-23
3049,Customer_3049,Stuttgart,Corporate,2025-09-15
3050,Customer_3050,Berlin,Corporate,2024-10-22
3051,Customer_3051,Cologne,Corporate,2023-03-16
3052,Customer_3052,Berlin,Consumer,2025-01-10
3053,Customer_3053,Munich,Consumer,2023-10-31
3054,Customer_3054,Frankfurt,Corporate,2025-12-21
3055,Customer_3055,Leipzig,Consumer,2024-07-23
3056,Customer_3056,Leipzig,Consumer,2025-02-24
3057,Customer_3057,Hamburg,Consumer,2025-09-13
3058,Customer_3058,Cologne,Consumer,2023-08-17
3059,Customer_3059,Bremen,Small Business,2025-12-07
3060,Customer_3060,Stuttgart,Consumer,2023-09-25
3061,Customer_3061,Bremen,Consumer,2024-12-27
3062,Customer_3062,Hamburg,Consumer,2025-03-12
3063,Customer_3063,Munich,Consumer,2023-09-11
3064,Customer_3064,Stuttgart,Consumer,2025-08-14
3065,Customer_3065,Frankfurt,Consumer,2025-05-19
