order_item_id,order_id,product_id,quantity,unit_price
28745,7969,40,1,23.09
28746,5164,34,1,45.78
28747,17693,72,1,26.61
28748,13169,78,1,21.33
28749,13342,78,3,18.34
28750,16928,84,1,63.88
28751,14223,29,1,40.09
28752,1340,23,1,31.53
28753,16482,23,1,33.68
28754,430,66,2,50.66
28755,15849,77,3,13.57
28756,18408,87,1,108.14
28757,9574,59,2,27.26
28758,4250,64,4,14.81
28759,8120,48,1,52.11
28760,17664,60,4,41.25
28761,11440,20,2,20.9
28762,3718,57,1,22.94
28763,15925,2,1,25.73
28764,4077,36,1,50.16
28765,2491,81,1,36.85
28766,9984,48,1,48.4
28767,2292,57,1,20.99
28768,9216,73,1,61.98
28769,10573,49,1,34.2
28770,2658,38,2,11.35
28771,18825,77,2,13.4
28772,17823,37,1,95.18
28773,6479,99,2,47.12
28774,16516,73,1,59.95
28775,751,30,2,25.77
28776,6830,53,1,52.83
28777,14496,5,3,21.16
28778,4433,20,2,19.65
28779,3461,36,1,46.1
28780,17249,29,1,43.01
28781,10972,87,1,112.53
28782,10509,94,4,36.59
28783,2972,9,5,32.22
28784,1933,71,1,33.92
28785,14300,75,1,51.55
28786,9529,77,1,13.86
28787,17891,90,1,32.45
28788,2408,74,2,15.79
28789,12568,85,4,68.43
28790,7,81,1,34.23
28791,3173,61,1,21.09
28792,6500,61,2,22.63
28793,13078,70,1,29.81
28794,19016,18,1,13.11
28795,2052,72,1,28.28
28796,5099,56,1,127.44
28797,18602,60,1,45.46
28798,11054,91,1,13.28
28799,616,87,1,113.44
28800,19030,36,1,51.41
28801,14865,33,1,56.72
28802,4426,49,2,36.37
28803,2136,68,2,42.89
28804,6972,46,1,35.22
28805,14375,95,1,17.41
28806,19175,55,1,
28807,4991,60,2,42.87
28808,7772,74,1,15.29
28809,1412,75,1,45.73
28810,2002,17,2,95.06
28811,10049,81,1,33.23
28812,14433,76,2,38.11
28813,11822,2,1,25.19
28814,19194,5,1,22.69
28815,16567,11,1,73.85
28816,676,34,1,43.68
28817,16559,91,2,14.3
28818,11292,70,2,32.69
28819,11940,23,2,31.61
28820,5408,79,5,16.27
28821,6669,61,1,21.18
28822,10687,91,1,14.24
28823,11329,91,1,13.04
28824,16022,17,3,98.96
28825,4767,71,2,32.69
28826,4528,70,1,32.82
28827,13462,99,1,54.13
28828,1863,36,1,47.99
28829,3204,38,1,12.24
28830,3918,81,1,33.48
28831,15147,92,3,40.05
28832,9025,60,3,40.43
28833,8322,65,1,64.95
28834,18307,85,3,71.64
28835,14264,100,1,86.99
28836,16461,31,4,27.47
28837,7217,22,1,28.1
28838,3823,40,2,23.14
28839,11675,41,1,33.46
28840,3194,74,2,15.91
28841,13884,92,1,42.01
28842,16835,27,2,17.2
28843,5061,77,1,12.25
28844,17662,65,1,65.49
28845,11769,52,5,29.88
28846,11941,86,1,5.13
28847,3968,87,2,113.91
28848,12541,53,5,54.89
28849,19046,34,1,43.15
28850,17346,75,5,44.54
28851,17862,22,5,27.71
28852,9499,49,2,32.01
28853,19533,5,2,23.11
28854,6149,10,2,60.27
28855,9524,73,2,59.47
28856,10938,57,4,20.79
28857,12379,81,1,32.32
28858,830,80,2,26.42
28859,19856,74,1,16.9
28860,12720,55,1,
28861,4679,21,4,26.07
28862,14260,66,1,51.73
28863,8171,47,3,26.03
28864,579,36,3,50.59
28865,10383,33,1,52.13
28866,9681,73,3,59.22
28867,6083,17,1,99.11
28868,19566,97,4,24.64
28869,3269,12,4,28.88
28870,10540,13,2,56.94
28871,6599,46,1,37.75
28872,10367,65,1,74.39
28873,9881,40,3,24.51
28874,18667,86,1,5.98
28875,13076,74,1,16.59
28876,19573,48,1,50.22
28877,12505,57,1,19.34
28878,7234,38,1,11.46
28879,4746,49,4,30.38
28880,9010,40,1,21.68
28881,10054,52,1,30.19
28882,8587,32,3,29.95
28883,2929,13,3,57.99
28884,14173,65,4,71.26
28885,12955,88,2,36.87
28886,2084,36,1,50.59
28887,5421,86,1,5.66
28888,13537,42,2,9.28
28889,2360,12,1,30.09
28890,8101,82,2,19.66
28891,11462,85,1,78.24
28892,12327,94,1,34.57
28893,9096,68,1,44.15
28894,5452,67,1,19.72
28895,14255,2,1,24.29
28896,6851,68,1,45.64
28897,8758,68,2,40.98
28898,11947,8,1,40.26
28899,15604,74,1,16.73
28900,140,55,1,
28901,17774,93,1,94.08
28902,9970,33,2,53.92
28903,11020,94,3,33.15
28904,5285,22,4,24.46
28905,11911,56,1,144.33
28906,10310,58,2,20.71
28907,9897,28,4,29.83
28908,4567,29,1,38.34
28909,11459,48,2,57.16
28910,12966,64,4,15.53
28911,1373,37,1,111.52
28912,11429,13,3,59.58
28913,8171,70,3,32.9
28914,10618,93,1,90.67
28915,12110,79,1,17.54
28916,14194,67,1,19.06
28917,7764,3,1,58.8
28918,12248,74,2,16.45
28919,19933,64,1,14.2
28920,15548,59,2,30.41
28921,16577,47,4,25.57
28922,3338,96,2,11.07
28923,1299,2,2,24.81
28924,5805,61,1,21.87
28925,13488,55,2,
28926,12248,17,1,91.5
28927,9302,86,1,5.66
28928,11024,58,2,23.77
28929,13767,43,1,73.55
28930,9426,64,1,15.34
28931,19043,46,1,40.13
28932,1201,86,4,5.71
28933,6736,69,1,25.21
28934,19411,61,1,21.83
28935,4758,40,1,24.52
28936,13854,91,1,14.87
28937,19295,5,2,23.6
28938,672,97,1,27.04
28939,15092,33,4,51.94
28940,5137,62,1,11.33
28941,11228,26,1,48.7
28942,18018,86,2,5.22
28943,14097,81,2,31.25
28944,18109,27,4,18.26
28945,10118,63,2,34.17
28946,17392,2,5,23.57
28947,14685,46,1,39.71
28948,3081,20,1,20.43
28949,13371,37,1,92.08
28950,841,39,2,26.23
28951,13670,44,1,33.28
28952,18653,15,2,30.75
28953,5351,31,3,27.1
28954,15157,50,2,8.22
28955,4988,92,2,46.01
28956,14633,7,4,9.72
28957,16655,39,3,23.41
28958,12240,1,1,33.76
28959,17377,7,1,11.5
28960,19548,71,1,31.07
28961,15271,9,1,34.36
28962,16363,59,2,30.49
28963,2829,75,1,44.97
28964,723,23,2,34.67
28965,9640,52,1,25.11
28966,15035,38,1,13.05
28967,4320,18,1,13.62
28968,12987,16,4,28.56
28969,2922,46,1,39.66
28970,2545,5,1,22.87
28971,3213,46,1,34.15
28972,12012,89,2,36.07
28973,16011,69,1,24.53
28974,8961,94,1,38.45
28975,17536,43,1,83.21
28976,16931,56,3,120.15
28977,3794,89,1,34.26
28978,12668,68,2,40.08
28979,4268,83,2,65.68
28980,10298,96,1,13.42
28981,11137,76,1,43.9
28982,14516,71,3,35.14
28983,7362,100,1,79.95
28984,18014,70,2,30.76
28985,6837,44,1,35.4
28986,8385,17,2,87.17
28987,14083,14,4,23.62
28988,10874,66,1,53.72
28989,13770,76,3,41.27
28990,5552,75,1,44.23
28991,14991,97,1,29.73
28992,16333,60,1,41.61
28993,5479,66,1,55.27
28994,9758,88,1,39.16
28995,17579,80,1,27.98
28996,11262,3,1,54.73
28997,11552,40,1,25.95
28998,16163,40,1,23.93
28999,9527,73,1,53.48
29000,18447,5,2,22.03
29001,4770,43,2,78.09
29002,9191,1,3,37.44
29003,13394,16,2,29.45
29004,99,25,3,104.81
29005,13079,89,1,33.16
29006,8882,83,3,59.93
29007,11058,61,1,20.34
29008,18387,82,1,17.9
29009,9565,91,2,14.62
29010,16808,9,2,28.59
29011,3442,85,1,78.16
29012,16172,69,2,22.32
29013,6668,30,3,23.08
29014,580,8,1,39.17
29015,15382,28,3,27.76
29016,9581,81,1,37.13
29017,3242,52,3,25.99
29018,17789,21,4,24.79
29019,3400,18,1,14.84
29020,14707,10,3,56.32
29021,5764,70,2,32.92
29022,7321,87,3,117.63
29023,6835,82,1,16.53
29024,10556,58,2,21.62
29025,14501,14,1,22.17
29026,13490,96,1,13.28
29027,11551,53,3,53.19
29028,7577,84,2,65.53
29029,8575,54,2,189.97
29030,10300,57,1,22.83
29031,7302,5,1,23.73
29032,5523,89,2,34.86
29033,19653,35,1,22.04
29034,13829,63,1,33.41
29035,15281,86,1,6.02
29036,2670,8,2,41.63
29037,1264,35,2,21.62
29038,18381,75,1,45.03
29039,18377,65,3,72.58
29040,4430,96,2,11.93
29041,12399,26,1,54.28
29042,17377,32,3,31.87
29043,1751,96,1,12.05
29044,11230,34,3,49.51
29045,1727,13,2,65.42
29046,7250,79,2,16.2
29047,14052,38,2,11.23
29048,13006,67,1,20.85
29049,3980,80,2,24.98
29050,15143,100,1,75.53
29051,3931,66,1,47.17
29052,10553,79,1,16.26
29053,11741,43,1,73.05
29054,16583,68,2,48.51
29055,15823,13,4,58.35
29056,12041,39,1,24.09
29057,10964,16,1,30.1
29058,19902,42,2,10.15
29059,4900,73,1,56.8
29060,1155,99,1,54.67
29061,18192,48,1,49.08
29062,8140,26,1,49.01
29063,18874,91,1,15.14
29064,1175,80,1,24.57
29065,8696,54,1,196.5
29066,15677,74,1,16.05
29067,2726,21,1,28.97
29068,9161,58,4,23.37
29069,5358,91,1,13.61
29070,17000,16,1,28.95
29071,14141,95,1,15.18
29072,17765,89,2,34.06
29073,1219,51,1,31.07
29074,11965,13,1,64.22
29075,12000,55,1,
29076,16246,36,1,47.92
29077,10032,94,2,34.8
29078,2834,6,2,11.27
29079,292,39,1,24.2
29080,7503,97,2,28.63
29081,13463,6,1,10.58
29082,17422,5,1,21.35
29083,15189,42,1,10.8
29084,12931,93,1,94.76
29085,19217,82,1,19.71
29086,12740,14,2,22.77
29087,1338,74,1,17.42
29088,9069,42,4,10.15
29089,14947,80,1,25.15
29090,9542,43,1,75.44
29091,12768,72,1,28.45
29092,1763,8,1,39.84
29093,3118,55,2,
29094,1211,83,2,61.04
29095,12054,38,2,11.36
29096,5020,87,1,128.02
29097,16514,87,2,124.75
29098,3638,93,1,92.91
29099,4162,11,1,73.58
29100,11199,70,3,34.19
29101,17390,34,5,48.25
29102,264,94,1,36.73
29103,6793,43,2,77.2
29104,17622,16,2,28.25
29105,8850,4,1,30.06
29106,2791,82,1,18.74
29107,4060,53,1,50.03
29108,5926,40,2,24.87
29109,16162,38,4,11.84
29110,8646,61,4,22.97
29111,14559,29,3,39.18
29112,19963,38,2,11.61
29113,16629,73,1,58.0
29114,1657,51,2,31.37
29115,11972,56,2,136.28
29116,14167,91,2,14.63
29117,15098,17,2,87.35
29118,7789,11,2,69.79
29119,9235,97,1,29.2
29120,5278,63,1,33.2
29121,15335,8,1,35.56
29122,10175,76,1,36.84
29123,2878,3,4,57.76
29124,15691,44,1,32.39
29125,10106,75,2,51.59
29126,6953,74,3,14.88
29127,8897,87,1,129.21
29128,3669,15,1,29.5
29129,4576,34,1,45.52
29130,4250,26,4,47.63
29131,7757,62,2,12.3
29132,4549,98,2,20.73
29133,8772,17,2,91.65
29134,13289,49,3,34.89
29135,19688,7,1,9.71
29136,17545,26,2,48.22
29137,14943,42,1,10.86
29138,6531,91,3,13.01
29139,18971,15,1,27.26
29140,6626,96,1,13.34
29141,2159,35,1,20.4
29142,4938,88,2,35.02
29143,1869,85,2,71.75
29144,18088,18,2,14.9
29145,14414,62,1,12.0
29146,17120,38,3,13.6
29147,3896,55,1,
29148,8225,83,2,57.02
29149,10079,23,2,37.09
29150,5473,54,1,194.87
29151,8192,23,1,38.03
29152,1793,34,1,46.97
29153,3908,1,1,34.29
29154,11045,8,1,37.89
29155,6444,8,1,35.84
29156,10840,89,1,32.01
29157,7105,7,1,11.08
29158,605,80,3,24.19
29159,1997,35,1,22.25
29160,15040,63,2,34.9
29161,19404,17,2,97.86
29162,1681,86,1,5.39
29163,15898,91,1,15.23
29164,3405,37,4,106.06
29165,5417,75,4,49.4
29166,7085,3,2,54.64
29167,3226,78,1,20.03
29168,14643,18,3,13.67
29169,5468,61,1,20.81
29170,15398,57,1,21.68
29171,12842,9,1,31.88
29172,19413,8,1,40.14
29173,18441,68,4,40.82
29174,17011,50,1,8.37
29175,10662,1,1,38.13
29176,16265,14,3,21.18
29177,1615,90,1,31.48
29178,4165,99,1,50.59
29179,15356,55,2,
29180,18506,39,2,25.6
29181,1643,9,5,32.5
29182,9680,72,1,27.94
29183,15085,21,1,26.98
29184,3611,43,2,87.05
29185,881,59,1,26.58
29186,6987,96,1,11.91
29187,9860,71,2,33.05
29188,1092,16,1,26.85
29189,3152,32,1,33.87
29190,7672,96,1,12.04
29191,8477,50,1,9.22
29192,9209,35,2,21.02
29193,4410,74,1,17.37
29194,9361,96,1,12.9
29195,749,23,2,35.28
29196,17549,84,1,61.59
29197,18112,1,1,33.95
29198,17852,100,2,77.53
29199,17085,31,3,26.63
29200,11171,71,1,29.25
29201,4313,48,2,50.58
29202,4919,27,2,17.2
29203,14197,2,2,24.79
29204,15286,92,1,40.03
29205,7246,98,1,22.27
29206,18657,22,1,27.07
29207,7650,74,2,16.21
29208,5351,23,1,37.84
29209,4411,50,2,9.09
29210,13156,83,1,66.54
29211,1465,58,3,24.09
29212,11561,44,3,35.74
29213,17028,10,2,58.92
29214,2183,23,1,36.64
29215,7139,63,2,33.57
29216,18324,55,4,
29217,9365,92,1,38.51
29218,12029,58,1,20.7
29219,13081,78,2,20.11
29220,17250,13,1,61.36
29221,8081,90,3,31.99
29222,5739,89,1,31.53
29223,11265,13,4,59.38
29224,3535,29,4,35.9
29225,13505,2,1,23.1
29226,16319,99,4,47.09
29227,17433,52,2,27.55
29228,15522,54,2,198.1
29229,17708,92,3,42.94
29230,19300,9,1,32.95
29231,13569,28,1,31.12
29232,6351,64,1,15.3
29233,3861,36,1,48.82
29234,680,3,4,55.13
29235,6033,69,1,25.23
29236,14668,36,1,49.14
29237,8866,69,1,25.37
29238,13607,26,5,54.59
29239,19560,14,1,24.22
29240,16971,89,3,36.5
29241,15886,67,1,20.18
29242,1111,19,1,31.53
29243,11681,29,2,41.09
29244,14889,84,1,71.17
29245,15104,75,1,50.41
29246,3841,76,3,42.05
29247,15679,36,3,44.33
29248,1401,73,1,54.24
29249,19109,46,2,39.72
29250,2210,56,4,123.73
29251,19905,93,1,85.66
29252,14067,10,1,53.88
29253,12067,67,1,22.02
29254,2094,64,1,14.3
29255,16664,82,1,18.16
29256,4941,65,1,72.78
29257,19173,32,3,32.29
29258,4815,14,2,23.14
29259,10658,100,2,74.71
29260,12045,4,2,28.09
29261,15998,68,1,45.89
29262,9360,56,4,120.87
29263,2758,1,1,34.35
29264,5362,99,1,47.92
29265,8930,79,3,15.43
29266,12364,99,1,51.14
29267,19766,4,2,27.16
29268,16172,15,1,28.53
29269,3750,87,1,120.16
29270,6065,97,1,26.26
29271,6308,55,1,
29272,3904,40,1,22.53
29273,1983,57,1,20.25
29274,19012,7,1,11.21
29275,10585,68,1,45.29
29276,5107,69,2,22.05
29277,19177,10,2,64.64
29278,16686,51,1,32.52
29279,9731,76,3,43.66
29280,6535,97,1,27.22
29281,16182,34,1,49.0
29282,5240,98,4,20.46
29283,3881,56,1,124.95
29284,4023,55,1,
29285,2665,25,1,110.94
29286,4283,19,1,33.75
29287,14577,4,1,30.55
29288,4150,88,1,35.85
29289,18607,32,1,33.64
29290,16012,32,1,28.87
29291,3828,80,2,28.67
29292,7739,22,1,28.82
29293,3744,79,1,14.97
29294,12765,84,1,63.39
29295,18303,58,4,22.4
29296,15443,47,1,24.09
29297,12087,28,3,32.26
29298,15177,74,1,16.34
29299,18931,80,3,26.32
29300,1555,47,1,24.49
29301,12327,55,1,
29302,9353,81,1,33.17
29303,16785,100,2,82.11
29304,10482,93,1,87.95
29305,18312,17,3,89.54
29306,439,42,1,10.58
29307,5111,94,4,36.29
29308,10573,94,2,36.96
29309,937,42,1,9.81
29310,11400,20,2,19.39
29311,9357,40,3,23.31
29312,4301,28,1,28.7
29313,10551,74,1,17.51
29314,2603,27,2,16.42
29315,9724,2,3,25.72
29316,7506,55,1,
29317,10915,4,3,26.24
29318,3978,100,1,83.85
29319,18430,42,3,10.32
29320,10213,96,1,13.29
29321,1141,38,1,12.43
29322,17989,66,1,54.16
29323,13905,78,1,20.72
29324,13227,38,1,13.23
29325,5630,43,1,78.17
29326,9539,51,1,27.81
29327,19210,91,2,15.28
29328,1914,14,1,22.27
29329,8446,49,1,33.05
29330,8845,1,1,37.89
29331,1446,23,2,31.84
29332,4989,38,3,11.79
29333,11279,14,1,22.71
29334,13064,9,1,31.8
29335,2097,22,3,27.06
29336,4568,34,4,42.43
29337,4162,42,1,10.29
29338,11878,54,3,186.71
29339,5022,45,1,42.13
29340,14177,14,2,20.81
29341,6995,13,3,57.31
29342,6559,99,1,49.36
29343,18200,51,1,33.45
29344,3926,81,3,31.79
29345,4701,97,3,25.31
29346,13858,90,1,30.78
29347,12349,18,2,14.8
29348,12548,92,1,39.71
29349,3506,81,1,31.0
29350,2926,49,2,36.0
29351,19893,3,1,59.18
29352,5030,86,1,5.59
29353,8836,64,2,14.33
29354,19088,16,1,26.91
29355,18346,28,3,30.45
29356,15531,77,1,12.12
29357,6464,68,1,40.51
29358,740,86,1,5.11
29359,1904,67,2,21.49
29360,4105,55,1,
29361,4051,16,3,30.23
29362,18210,62,1,11.56
29363,13272,95,2,15.92
29364,7563,62,3,12.33
29365,2908,70,2,35.17
29366,3366,49,2,35.74
29367,13666,47,2,22.22
29368,17807,22,1,27.31
29369,1928,24,1,73.29
29370,3305,9,2,31.94
29371,7361,76,1,42.56
29372,3992,55,1,
29373,1162,14,4,24.4
29374,12305,41,5,34.41
29375,13569,100,1,87.69
29376,19113,88,1,35.4
29377,5440,41,1,34.92
29378,12632,16,1,31.4
29379,8736,94,3,36.75
29380,6041,55,1,
29381,13659,90,2,28.55
29382,2223,22,1,25.07
29383,19025,49,1,30.35
29384,18546,77,1,13.29
29385,15186,26,1,48.66
29386,10827,78,2,19.53
29387,6185,34,1,47.27
29388,14248,40,1,23.91
29389,6159,47,2,24.2
29390,16570,93,2,99.37
29391,17122,26,1,53.1
29392,6499,33,3,49.86
29393,5256,82,2,17.75
29394,4861,80,1,25.95
29395,7517,19,1,33.31
29396,16975,15,1,31.52
29397,17374,20,3,19.23
29398,4825,84,3,64.72
29399,9933,5,2,22.5
29400,16714,45,1,39.22
29401,4273,81,1,32.09
29402,12946,64,1,14.71
29403,4576,83,2,57.48
29404,18655,86,3,5.51
29405,7754,89,1,36.63
29406,12283,24,1,81.62
29407,16789,35,5,23.77
29408,14242,97,1,24.71
29409,12381,92,1,44.07
29410,5276,100,2,74.16
29411,7094,31,1,29.22
29412,5002,14,2,21.82
29413,800,39,1,22.75
29414,6990,50,3,8.24
29415,16416,46,2,40.16
29416,16885,8,4,36.21
29417,1272,3,1,54.42
29418,14622,42,1,10.43
29419,5048,9,3,30.96
29420,4342,63,3,34.98
29421,115,99,2,55.36
29422,2648,64,2,16.34
29423,12572,11,1,65.26
29424,3497,7,3,10.98
29425,3269,20,1,20.58
29426,585,83,1,56.65
29427,11115,47,2,22.2
29428,4178,12,1,27.01
29429,4520,85,4,78.45
29430,14965,49,2,32.05
29431,7952,76,4,36.98
29432,11026,36,1,52.69
29433,9642,78,2,18.27
29434,2686,21,2,27.18
29435,2050,19,1,35.41
29436,466,54,3,196.98
29437,1088,46,1,40.51
29438,18552,27,1,16.85
29439,7435,21,3,26.96
29440,8505,54,2,200.88
29441,361,82,4,19.41
29442,7766,14,3,23.96
29443,14363,72,2,26.8
29444,10474,58,1,22.86
29445,11409,5,2,20.93
29446,17158,7,2,11.06
29447,18273,22,4,26.36
29448,1933,99,2,55.0
29449,3930,42,1,10.15
29450,13030,68,1,43.61
29451,2284,28,2,28.72
29452,10173,13,1,59.33
29453,10842,41,5,32.81
29454,6539,76,1,40.69
29455,19158,33,1,54.49
29456,13792,81,1,35.52
29457,4870,3,3,53.07
29458,10895,91,1,13.7
29459,16678,6,1,10.32
29460,4521,64,2,15.05
29461,14327,76,1,39.9
29462,18616,81,1,34.93
29463,786,54,1,178.91
29464,8674,52,2,25.93
29465,301,40,3,24.02
29466,10624,63,3,35.67
29467,1181,64,2,15.85
29468,3563,83,5,56.13
29469,325,4,2,26.67
29470,7422,38,2,11.33
29471,6688,82,1,18.44
29472,2654,38,2,12.37
29473,18018,7,1,10.0
29474,3634,24,1,76.35
29475,16210,36,1,46.69
29476,5118,45,2,38.92
29477,5604,24,2,87.39
29478,12309,54,1,192.23
29479,14742,83,1,61.04
29480,12221,36,1,49.73
29481,5799,19,1,32.94
29482,2915,23,3,31.98
29483,9377,79,1,17.15
29484,3864,21,3,24.95
29485,12406,82,2,16.62
29486,6128,22,2,27.48
29487,19062,47,1,23.89
29488,5113,88,2,36.06
29489,551,75,3,44.03
29490,9800,11,1,68.44
29491,15119,93,1,92.56
29492,17222,53,4,46.96
29493,14853,70,3,33.31
29494,7600,92,1,40.7
29495,16660,22,1,28.39
29496,10316,2,2,22.92
29497,15850,33,1,54.98
29498,3861,87,2,126.37
29499,3030,26,1,55.5
29500,2700,57,3,20.1
29501,7454,6,3,10.49
29502,11365,69,1,24.44
29503,2492,58,3,20.05
29504,3548,81,1,36.08
29505,19120,18,2,13.75
29506,18376,47,2,22.73
29507,17363,55,1,
29508,14199,69,1,21.35
29509,15917,54,1,208.95
29510,19260,93,1,103.69
29511,16071,32,1,33.51
29512,11160,99,1,57.37
29513,17116,73,1,53.65
29514,16837,11,1,64.51
29515,1508,82,2,19.53
29516,18750,95,1,15.93
29517,4897,36,1,47.82
29518,6526,50,3,8.55
29519,8382,1,1,36.47
29520,259,94,2,34.68
29521,1994,72,2,27.15
29522,11702,90,3,27.92
29523,11396,16,2,32.43
29524,7962,2,1,23.93
29525,2282,32,2,32.35
29526,1692,62,2,11.52
29527,2806,47,1,25.69
29528,9513,93,3,92.45
29529,9394,65,1,62.57
29530,39,68,1,45.98
29531,336,93,1,92.49
29532,19466,96,4,11.6
29533,13895,29,1,41.67
29534,12551,54,1,202.01
29535,3290,50,1,8.96
29536,13214,4,1,30.38
29537,11787,69,2,23.28
29538,11162,80,1,28.09
29539,12217,92,4,43.48
29540,996,19,2,34.36
29541,2454,42,4,10.41
29542,3136,12,2,28.92
29543,11606,77,4,14.01
29544,18242,48,1,56.48
29545,4540,59,1,26.95
29546,5940,60,1,45.48
29547,4840,53,1,48.59
29548,2622,53,3,47.06
29549,716,100,3,83.21
29550,19905,85,1,79.07
29551,9103,20,3,22.79
29552,14120,37,1,100.29
29553,3079,84,2,70.26
29554,15078,83,1,56.56
29555,14629,94,4,34.38
29556,12270,80,2,25.34
29557,2006,4,2,27.0
29558,4001,11,4,62.25
29559,797,77,1,12.32
29560,10603,22,2,28.2
29561,11077,83,1,58.89
29562,1775,93,1,92.91
29563,5253,11,1,75.06
29564,11939,57,2,19.33
29565,2941,52,1,28.64
29566,9838,73,1,52.98
29567,13724,35,1,20.56
29568,18989,30,2,25.3
29569,11522,85,1,79.89
29570,7280,1,4,35.2
29571,17158,4,1,28.03
29572,75,27,5,16.42
29573,18619,47,1,26.0
29574,3658,17,1,94.1
29575,10471,54,1,208.02
29576,11137,43,1,78.47
29577,8503,47,1,23.58
29578,19003,13,1,62.81
29579,11016,40,2,23.95
29580,16322,27,1,17.37
29581,14435,42,2,10.47
29582,17164,32,1,34.05
29583,13727,43,1,78.19
29584,8273,10,3,63.72
29585,7806,37,2,107.45
29586,10681,7,1,10.49
29587,12936,11,2,67.4
29588,2195,57,3,22.15
29589,13621,79,4,16.18
29590,1675,1,4,37.93
29591,3692,17,2,99.26
29592,4293,66,1,47.19
29593,2818,29,1,42.7
29594,8000,62,2,11.41
29595,10386,58,4,22.73
29596,18223,48,2,53.57
29597,3697,63,1,32.95
29598,10629,1,1,34.29
29599,14611,60,1,46.44
29600,17960,39,2,23.24
29601,9548,41,1,34.2
29602,13276,69,1,20.95
29603,7790,43,2,75.01
29604,15792,47,2,22.98
29605,3639,17,3,90.39
29606,7330,17,2,84.04
29607,8663,30,1,24.67
29608,17898,11,1,68.62
29609,8250,54,3,185.25
29610,1229,99,2,57.14
29611,11259,20,1,20.26
29612,2559,76,1,43.41
29613,3384,40,1,23.15
29614,3939,6,1,9.85
29615,6276,3,1,59.6
29616,8901,6,1,10.06
29617,3791,41,4,35.87
29618,15945,49,3,36.41
29619,14062,22,4,28.73
29620,1586,2,2,22.19
29621,17480,21,1,28.52
29622,18890,9,1,28.99
29623,10840,62,2,11.43
29624,18968,17,3,89.3
29625,17481,52,1,28.79
29626,1686,3,2,59.26
29627,12279,35,1,21.95
29628,6690,60,1,47.05
29629,8624,19,1,37.05
29630,14289,92,1,41.83
29631,8817,84,2,60.19
29632,8511,69,1,21.55
29633,3069,24,1,79.07
29634,15262,74,4,15.81
29635,12641,31,1,30.2
29636,19803,46,1,33.57
29637,18692,48,1,57.18
29638,1059,86,1,5.27
29639,11187,23,1,32.43
29640,6776,23,2,34.8
29641,3698,96,3,11.76
29642,14788,9,1,29.67
29643,17762,25,2,118.62
29644,17998,29,3,38.64
29645,6491,47,1,23.8
29646,3448,89,2,31.63
29647,3295,14,1,21.32
29648,1441,68,1,43.95
29649,14299,42,1,11.07
29650,3768,5,1,20.56
29651,8478,78,1,18.13
29652,12261,1,1,32.11
29653,6818,30,1,23.0
29654,8316,27,1,19.01
29655,3380,54,1,172.68
29656,19393,21,1,26.59
29657,4361,27,1,18.12
29658,70,39,1,27.13
29659,7027,11,2,67.41
29660,1011,60,1,42.36
29661,12669,52,1,28.4
29662,6771,42,1,10.01
29663,7706,45,2,40.56
29664,5018,65,3,75.07
29665,4211,37,2,99.89
29666,16162,38,2,11.5
29667,2805,27,1,18.84
29668,4232,68,4,45.52
29669,7682,66,1,47.69
29670,11602,66,1,52.29
29671,9692,77,4,12.05
29672,17608,45,1,36.29
29673,17343,30,1,25.84
29674,6418,60,2,45.98
29675,11731,96,1,11.34
29676,5408,33,1,59.57
29677,3455,21,1,27.37
29678,14112,52,1,26.71
29679,106,5,3,20.95
29680,10480,85,4,72.94
29681,341,14,1,23.19
29682,13765,2,3,23.2
29683,8404,89,1,34.56
29684,5121,55,3,
29685,8589,71,2,29.17
29686,16609,19,3,37.14
29687,13031,61,1,19.81
29688,14726,11,1,66.57
29689,2701,3,1,60.5
29690,18422,18,2,15.59
29691,7502,46,1,35.24
29692,15560,100,4,88.56
29693,11685,84,2,65.92
29694,17648,49,4,31.79
29695,10956,5,1,22.9
29696,18056,66,1,45.71
29697,3293,29,4,36.68
29698,4116,27,1,18.21
29699,3479,74,1,16.19
29700,3268,53,3,51.05
29701,6783,73,3,54.55
29702,18362,97,1,28.99
29703,409,63,1,31.83
29704,1349,18,2,15.78
29705,17802,39,1,23.69
29706,19359,57,1,22.84
29707,388,67,3,19.15
29708,6585,14,2,21.55
29709,12487,11,2,75.33
29710,16674,55,1,
29711,5269,20,1,21.91
29712,17543,49,1,30.42
29713,11234,40,2,21.74
29714,16505,25,3,106.44
29715,7338,32,1,31.9
29716,377,60,2,46.5
29717,19127,88,1,37.2
29718,10674,78,3,18.69
29719,13393,70,4,30.3
29720,16465,90,1,33.0
29721,8975,87,1,120.41
29722,4744,98,4,18.91
29723,3633,50,4,7.74
29724,7221,38,1,12.96
29725,1651,91,2,13.74
29726,8741,21,2,27.42
29727,17747,65,1,72.17
29728,4961,1,1,32.87
29729,11648,4,1,30.21
29730,11783,74,2,17.59
29731,3811,42,3,10.07
29732,4040,75,2,47.39
29733,11527,4,1,29.47
29734,19953,26,1,45.93
29735,16537,72,1,27.8
29736,5827,62,3,12.64
29737,18976,47,2,24.37
29738,18352,63,1,31.26
29739,6869,49,4,33.34
29740,2967,6,1,9.49
29741,13997,23,2,33.41
29742,7246,4,1,25.76
29743,7223,61,1,22.89
29744,2748,26,1,53.35
29745,215,90,1,32.19
29746,16083,27,1,18.03
29747,16151,72,1,25.17
29748,5796,22,1,25.48
29749,16106,38,2,11.91
