order_id,customer_id,order_date,status,payment_method
8096,3418,2024-01-27,Completed,Card
8097,2381,2025-10-09,Returned,Card
8098,17,2025-03-27,Cancelled,PayPal
8099,324,2025-04-13,Completed,Card
8100,2071,2024-03-25,Completed,Bank Transfer
8101,931,2024-01-13,Completed,Card
8102,4555,2025-07-23,Completed,PayPal
8103,4653,2024-09-15,Completed,PayPal
8104,1445,2024-04-09,Completed,Card
8105,4037,2025-09-07,Cancelled,Card
8106,403,2024-09-17,Completed,Bank Transfer
8107,3403,2024-10-04,Completed,Card
8108,4553,2024-03-06,Completed,Card
8109,1507,2025-08-23,Completed,Card
8110,1522,2025-08-22,Completed,PayPal
8111,3099,2025-01-12,Completed,Card
8112,2445,2025-05-31,Completed,Card
8113,2188,2025-10-17,Completed,Card
8114,2569,2024-04-26,Completed,Card
8115,2794,2025-05-13,Completed,Card
8116,92,2024-07-23,Cancelled,PayPal
8117,4948,2025-08-09,Completed,Bank Transfer
8118,4941,2024-03-20,Completed,Card
8119,4763,2024-01-18,Completed,PayPal
8120,1754,2025-12-29,Completed,PayPal
8121,4893,2025-09-05,Completed,PayPal
8122,88,2025-10-05,Completed,Card
8123,1642,2024-02-27,Completed,Card
8124,2963,2024-04-21,Completed,Card
8125,2143,2025-08-19,Completed,PayPal
8126,551,2025-09-19,Cancelled,Bank Transfer
8127,2447,2024-11-10,Completed,Card
8128,1952,2024-06-10,Completed,Bank Transfer
8129,2291,2024-11-19,Completed,Card
8130,3838,2025-12-18,Completed,PayPal
8131,624,2024-11-26,Completed,PayPal
8132,3758,2025-08-02,Completed,PayPal
8133,4797,2025-05-16,Completed,PayPal
8134,3293,2024-02-26,Completed,Card
8135,3833,2024-06-13,Completed,PayPal
8136,2612,2024-06-14,Completed,Bank Transfer
8137,162,2024-10-23,Completed,Card
8138,1993,2024-01-04,Completed,Card
8139,2083,2025-02-13,Returned,Card
8140,3014,2024-04-15,Completed,Card
8141,37,2025-09-11,Completed,PayPal
8142,846,2025-11-12,Completed,Card
8143,2877,2025-07-19,Completed,Card
8144,3347,2024-06-14,Completed,Card
8145,4055,2024-09-10,Completed,PayPal
8146,4201,2025-10-27,Completed,Card
8147,336,2024-05-07,Completed,Card
8148,3098,2025-04-30,Completed,Card
8149,2344,2024-03-16,Completed,Card
8150,1561,2024-08-08,Cancelled,Card
8151,4982,2025-03-09,Cancelled,PayPal
8152,4165,2025-09-26,Completed,Card
8153,4247,2025-06-20,Completed,Card
8154,662,2025-03-14,Completed,Card
8155,4853,2025-03-10,Completed,PayPal
8156,3740,2025-09-09,Completed,Card
8157,3184,2025-09-09,Completed,Card
8158,1486,2025-09-06,Completed,Bank Transfer
8159,2410,2025-06-09,Completed,Card
8160,4299,2024-05-12,Completed,PayPal
8161,2535,2025-03-16,Completed,Card
8162,4,2025-06-17,Completed,PayPal
8163,3098,2025-08-09,Completed,Card
8164,2849,2025-01-25,Completed,Bank Transfer
8165,27,2024-08-31,Completed,PayPal
8166,965,2024-05-25,Completed,Card
8167,3097,2025-02-18,Completed,Card
8168,72,2025-03-02,Returned,PayPal
8169,2948,2024-07-30,Completed,Card
8170,2316,2024-09-05,Completed,PayPal
8171,3898,2024-02-04,Completed,Card
8172,4491,2024-09-09,Completed,PayPal
8173,4965,2024-10-12,Completed,Card
8174,2412,2025-11-23,Completed,PayPal
8175,117,2024-07-28,Completed,Card
8176,2212,2024-04-19,Completed,Card
8177,2925,2024-11-25,Completed,Card
8178,2838,2024-05-21,Completed,PayPal
8179,577,2025-11-06,Completed,Card
8180,772,2024-03-27,Completed,Card
8181,200,2024-05-19,Completed,PayPal
8182,1756,2024-11-27,Cancelled,Card
8183,180,2025-11-04,Completed,Card
8184,2406,2024-01-26,Completed,Card
8185,3324,2025-10-07,Completed,Card
8186,4749,2025-09-18,Completed,Card
8187,4774,2025-11-23,Completed,Card
8188,2302,2024-12-27,Completed,Card
8189,2989,2025-10-20,Returned,Bank Transfer
8190,1603,2024-12-25,Completed,PayPal
8191,1120,2024-08-02,Completed,Bank Transfer
8192,2215,2024-03-17,Completed,Card
8193,1912,2024-04-04,Completed,Card
8194,2902,2024-08-05,Completed,Card
8195,1086,2025-01-02,Completed,PayPal
8196,174,2024-02-21,Completed,PayPal
8197,3533,2024-09-30,Completed,Card
8198,4720,2025-03-19,Completed,Card
8199,1239,2025-11-17,Completed,Card
8200,3311,2024-02-02,Completed,Bank Transfer
8201,4835,2025-02-19,Completed,Card
8202,3814,2025-10-05,Completed,PayPal
8203,3817,2025-02-28,Completed,Card
8204,4771,2024-01-07,Completed,Card
8205,1974,2025-05-09,Completed,Card
8206,3783,2024-12-19,Completed,Card
8207,2245,2025-11-26,Completed,Card
8208,1658,2024-07-17,Completed,Card
8209,413,2025-12-15,Completed,PayPal
8210,3411,2025-03-10,Completed,PayPal
8211,4093,2024-05-15,Completed,PayPal
8212,1383,2024-10-14,Completed,Card
8213,1124,2025-10-19,Completed,Card
8214,4330,2025-12-19,Completed,Bank Transfer
8215,4013,2025-07-20,Completed,Card
8216,2244,2025-02-11,Completed,Card
8217,2590,2025-12-17,Completed,PayPal
8218,1779,2025-12-04,Completed,Card
8219,1130,2024-12-01,Completed,PayPal
8220,645,2024-01-02,Completed,Card
8221,3523,2024-07-03,Completed,PayPal
8222,1558,2025-11-04,Completed,Card
8223,4502,2025-07-14,Returned,Bank Transfer
8224,2774,2025-08-24,Completed,Card
8225,2786,2025-03-13,Completed,Card
8226,1707,2024-01-22,Completed,Card
8227,2602,2024-07-30,Cancelled,Card
8228,3644,2025-04-21,Completed,Card
8229,375,2025-04-10,Completed,Card
8230,1613,2024-08-21,Returned,Card
8231,455,2024-06-20,Completed,Card
8232,4298,2025-08-25,Returned,Card
8233,1476,2025-11-05,Completed,Card
8234,854,2025-06-01,Completed,Card
8235,724,2024-08-31,Completed,Card
8236,1392,2025-02-24,Cancelled,PayPal
8237,2388,2025-01-13,Completed,Card
8238,262,2025-04-17,Completed,Bank Transfer
8239,543,2024-12-06,Completed,Card
8240,551,2025-11-01,Completed,PayPal
8241,3798,2024-05-02,Completed,Card
8242,638,2025-03-09,Completed,Card
8243,165,2024-07-06,Completed,Card
8244,2806,2024-01-14,Completed,Card
8245,621,2024-03-10,Completed,Card
8246,1224,2025-10-12,Completed,Card
8247,3343,2025-02-14,Completed,Card
8248,51,2025-08-13,Completed,Card
8249,489,2024-11-13,Completed,Bank Transfer
8250,665,2025-03-12,Completed,Card
8251,1247,2025-08-14,Completed,Card
8252,2711,2024-05-25,Completed,Card
8253,4362,2024-08-14,Completed,Bank Transfer
8254,4169,2025-01-16,Completed,PayPal
8255,3953,2024-06-28,Completed,Bank Transfer
8256,2592,2025-06-19,Completed,Card
8257,881,2024-04-08,Completed,Card
8258,435,2025-01-25,Completed,Card
8259,1985,2024-09-26,Completed,Card
8260,4453,2024-04-03,Completed,Card
8261,4114,2025-04-07,Completed,Card
8262,3871,2025-10-20,Completed,PayPal
8263,2623,2024-10-11,Completed,Card
8264,1793,2024-01-22,Cancelled,PayPal
8265,2799,2024-01-02,Completed,Card
8266,3513,2024-04-12,Cancelled,Card
8267,1494,2024-02-05,Completed,Card
8268,2680,2024-09-30,Completed,Card
8269,1626,2024-02-20,Completed,Card
8270,2420,2024-05-22,Cancelled,PayPal
8271,3018,2025-04-27,Completed,PayPal
8272,1848,2024-01-17,Completed,Card
8273,3247,2025-08-11,Completed,Card
8274,1539,2024-10-04,Completed,Card
8275,1317,2025-09-26,Cancelled,PayPal
8276,1720,2025-03-13,Completed,Bank Transfer
8277,1951,2025-03-11,Completed,Card
8278,224,2025-01-18,Cancelled,Card
8279,2027,2025-11-16,Completed,Card
8280,1548,2024-05-11,Completed,Bank Transfer
8281,3779,2024-09-19,Completed,PayPal
8282,3724,2025-01-28,Completed,PayPal
8283,1524,2024-07-26,Completed,Card
8284,2704,2024-08-13,Completed,PayPal
8285,1973,2025-12-01,Completed,PayPal
8286,4529,2025-04-09,Completed,Card
8287,4605,2024-12-23,Completed,Card
8288,4604,2024-05-23,Completed,Card
8289,617,2024-12-19,Completed,PayPal
8290,4516,2024-09-07,Completed,PayPal
8291,4170,2025-01-10,Completed,Bank Transfer
8292,2622,2024-09-01,Completed,Card
8293,4242,2024-01-18,Completed,Card
8294,2094,2025-12-15,Completed,PayPal
8295,1765,2025-12-16,Completed,Card
8296,3177,2025-04-29,Completed,Card
8297,1133,2024-01-02,Completed,PayPal
8298,4217,2025-01-10,Completed,PayPal
8299,3571,2025-07-19,Completed,Card
8300,1067,2024-06-14,Returned,Card
8301,2147,2024-11-24,Completed,PayPal
8302,706,2025-10-16,Completed,PayPal
8303,2359,2025-03-23,Completed,Card
8304,3535,2024-04-01,Completed,Card
8305,3813,2025-06-03,Completed,Card
8306,2471,2024-09-08,Completed,Card
8307,4068,2025-09-03,Completed,Card
8308,3461,2024-02-08,Completed,Card
8309,3769,2025-03-11,Completed,PayPal
8310,1935,2025-10-09,Completed,Bank Transfer
8311,2320,2024-12-27,Completed,PayPal
8312,2873,2025-07-15,Completed,PayPal
8313,210,2024-03-23,Completed,Card
8314,4835,2025-12-08,Completed,Card
8315,2808,2024-01-27,Completed,Card
8316,4255,2025-08-11,Completed,Card
8317,3963,2024-01-21,Completed,Card
8318,4837,2024-08-05,Completed,Card
8319,1954,2024-02-14,Completed,Card
8320,2391,2025-02-10,Completed,PayPal
8321,3526,2025-11-24,Completed,Card
8322,4795,2025-04-23,Completed,PayPal
8323,3215,2025-10-17,Cancelled,PayPal
8324,2445,2025-07-17,Completed,PayPal
8325,2584,2025-09-09,Completed,Card
8326,141,2025-12-11,Completed,PayPal
8327,4336,2024-12-02,Completed,Card
8328,292,2024-05-27,Completed,PayPal
8329,2865,2025-09-06,Returned,Card
8330,4178,2025-02-14,Completed,Card
8331,2608,2025-05-28,Completed,Card
8332,3937,2025-07-25,Completed,PayPal
8333,2918,2025-01-19,Completed,Card
8334,2219,2025-04-26,Completed,Card
8335,1798,2025-08-25,Completed,PayPal
8336,977,2024-04-10,Completed,PayPal
8337,580,2024-04-23,Completed,Card
8338,2574,2024-09-18,Completed,PayPal
8339,2590,2025-02-25,Completed,Card
8340,3284,2024-02-23,Completed,PayPal
8341,1800,2024-07-06,Cancelled,PayPal
8342,1462,2025-06-22,Completed,Card
8343,4418,2025-08-14,Completed,PayPal
8344,4069,2024-07-08,Completed,PayPal
8345,2948,2025-08-25,Completed,PayPal
8346,714,2025-06-30,Completed,Card
8347,2424,2024-02-27,Completed,Card
8348,1891,2025-05-17,Completed,Card
8349,3568,2024-07-07,Completed,Card
8350,1679,2025-07-01,Completed,Card
8351,2148,2025-08-26,Completed,Card
8352,918,2025-07-21,Completed,Bank Transfer
8353,2267,2025-08-01,Completed,PayPal
8354,2525,2024-11-08,Completed,Card
8355,1807,2024-06-17,Completed,PayPal
8356,4052,2024-05-10,Completed,Card
8357,560,2025-11-08,Completed,Card
8358,629,2025-07-17,Completed,Card
8359,3067,2024-05-31,Returned,PayPal
8360,1912,2024-04-14,Completed,Bank Transfer
8361,3763,2025-01-01,Completed,Card
8362,3552,2024-04-01,Completed,Card
8363,1809,2025-12-13,Completed,Card
8364,2387,2025-03-07,Completed,PayPal
8365,1896,2025-08-01,Completed,Card
8366,3931,2025-11-11,Completed,Card
8367,1007,2024-10-31,Completed,Card
8368,49,2024-01-28,Completed,Card
8369,1851,2024-10-14,Completed,Card
8370,1930,2024-12-20,Completed,PayPal
8371,2133,2025-06-27,Completed,PayPal
8372,1526,2025-11-08,Completed,Card
8373,329,2025-02-07,Completed,PayPal
8374,2658,2024-05-15,Completed,PayPal
8375,4530,2024-03-08,Completed,Card
8376,588,2024-06-02,Completed,Bank Transfer
8377,3206,2025-04-07,Completed,Card
8378,1599,2024-11-21,Completed,Card
8379,3852,2024-04-05,Completed,Card
8380,2473,2024-07-15,Completed,PayPal
8381,2818,2024-04-17,Completed,Card
8382,4608,2024-02-15,Completed,Card
8383,1409,2024-07-04,Completed,PayPal
8384,1012,2025-03-29,Cancelled,PayPal
8385,4660,2024-11-18,Completed,PayPal
8386,4399,2024-10-11,Completed,Card
8387,4045,2024-03-23,Completed,PayPal
8388,1330,2025-10-11,Completed,Card
8389,2605,2024-11-22,Completed,Card
8390,2024,2025-03-24,Completed,PayPal
8391,4508,2024-11-16,Completed,Card
8392,3186,2024-05-24,Completed,Card
8393,4604,2024-10-04,Completed,Card
8394,4152,2025-09-03,Completed,PayPal
8395,2594,2024-01-14,Completed,PayPal
8396,3342,2024-09-18,Completed,Card
8397,196,2025-02-17,Completed,Card
8398,1791,2025-05-08,Completed,PayPal
8399,1107,2024-02-16,Completed,PayPal
8400,2790,2025-10-17,Completed,Card
8401,2185,2024-07-14,Completed,Card
8402,539,2024-10-16,Completed,Card
8403,4785,2025-03-07,Cancelled,Bank Transfer
8404,719,2025-06-03,Completed,PayPal
8405,3996,2024-11-19,Completed,PayPal
8406,306,2025-03-04,Completed,Card
8407,388,2024-10-19,Completed,PayPal
8408,725,2025-01-11,Completed,Card
8409,2597,2025-06-18,Cancelled,Card
8410,2436,2024-03-24,Completed,PayPal
8411,2341,2025-01-07,Completed,PayPal
8412,179,2024-01-24,Completed,Bank Transfer
8413,1904,2024-11-20,Completed,Card
8414,1705,2024-11-11,Completed,Card
8415,3384,2025-07-03,Completed,Card
8416,4176,2024-08-08,Completed,Card
8417,4543,2024-08-01,Completed,Card
8418,4862,2025-04-16,Completed,PayPal
8419,4666,2025-05-05,Completed,Bank Transfer
8420,96,2024-03-25,Completed,Card
8421,1284,2025-01-19,Cancelled,Bank Transfer
8422,248,2024-01-04,Completed,Card
8423,982,2025-12-07,Completed,PayPal
8424,4364,2024-04-23,Completed,Card
8425,1566,2024-08-02,Completed,Card
8426,2142,2024-12-01,Completed,Card
8427,736,2025-10-14,Completed,PayPal
8428,3388,2024-06-15,Completed,Card
8429,2660,2024-10-13,Completed,PayPal
8430,449,2025-05-09,Completed,Card
8431,1836,2025-01-18,Completed,PayPal
8432,4716,2025-05-31,Completed,Card
8433,614,2024-05-06,Completed,Card
8434,1434,2025-03-08,Completed,Card
8435,877,2024-03-26,Completed,Card
8436,2576,2025-08-20,Completed,Card
8437,1134,2025-06-19,Completed,Card
8438,4871,2024-02-14,Completed,Card
8439,672,2025-09-14,Cancelled,PayPal
8440,1631,2024-10-16,Completed,PayPal
8441,3319,2025-11-27,Completed,Card
8442,361,2024-08-22,Completed,PayPal
8443,2393,2024-06-05,Completed,Card
8444,3902,2025-02-09,Completed,PayPal
8445,798,2025-11-03,Completed,Card
8446,1784,2025-05-19,Completed,PayPal
8447,67,2025-12-12,Completed,PayPal
8448,3035,2024-05-01,Completed,PayPal
8449,2091,2024-08-11,Completed,Card
8450,2277,2024-01-23,Completed,PayPal
8451,3516,2024-07-15,Completed,Card
8452,234,2025-04-23,Completed,PayPal
8453,1223,2024-10-11,Completed,Card
8454,2545,2025-06-01,Completed,Card
8455,1056,2024-11-03,Returned,Card
8456,4555,2024-12-10,Returned,Card
8457,3348,2025-08-23,Completed,Card
8458,1170,2025-02-01,Completed,Card
8459,4102,2025-04-08,Completed,Bank Transfer
8460,494,2024-04-24,Completed,Card
8461,3180,2025-09-27,Completed,Card
8462,3844,2025-03-25,Completed,Card
8463,1364,2025-02-07,Completed,Card
8464,3399,2025-11-11,Completed,Card
8465,1057,2025-07-01,Completed,PayPal
8466,143,2024-08-16,Completed,Bank Transfer
8467,3316,2025-10-07,Completed,Card
8468,4832,2024-08-31,Completed,Card
8469,2774,2024-03-05,Completed,Bank Transfer
8470,1885,2024-08-24,Completed,PayPal
8471,2265,2024-01-03,Completed,Card
8472,1925,2025-05-14,Completed,PayPal
8473,4046,2024-02-06,Completed,Card
8474,2482,2025-09-12,Completed,Card
8475,1891,2024-09-06,Completed,Card
8476,3126,2024-01-03,Completed,Card
8477,942,2024-08-22,Completed,Card
8478,1616,2025-02-20,Completed,Card
8479,1969,2024-09-07,Completed,PayPal
8480,3223,2024-05-22,Completed,Card
8481,4151,2024-02-25,Cancelled,Card
8482,1472,2024-03-01,Completed,Card
8483,1059,2024-03-08,Completed,Card
8484,1007,2024-03-19,Cancelled,PayPal
8485,3191,2024-11-22,Completed,Card
8486,1221,2025-01-01,Completed,Card
8487,4662,2025-12-08,Completed,Card
8488,4867,2025-12-07,Completed,Card
8489,1798,2025-06-18,Returned,Card
8490,4974,2025-06-09,Completed,PayPal
8491,2872,2025-01-24,Completed,Card
8492,514,2024-10-15,Completed,Bank Transfer
8493,1618,2025-06-04,Completed,Bank Transfer
8494,4518,2025-10-13,Completed,Bank Transfer
8495,4613,2024-09-09,Completed,Card
8496,3758,2024-04-04,Completed,PayPal
8497,2033,2025-11-21,Completed,Card
8498,3211,2024-01-03,Completed,PayPal
8499,705,2025-11-26,Completed,PayPal
8500,1674,2024-02-15,Completed,Card
8501,3700,2025-10-14,Completed,Card
8502,2092,2025-06-08,Completed,PayPal
8503,4954,2025-11-28,Completed,Card
8504,2849,2025-04-26,Completed,PayPal
8505,4315,2025-08-19,Returned,Card
8506,4664,2025-02-21,Completed,Bank Transfer
8507,1778,2024-02-12,Completed,Card
8508,4354,2025-10-29,Cancelled,PayPal
8509,893,2025-11-26,Completed,PayPal
8510,972,2025-07-12,Completed,Bank Transfer
8511,103,2024-07-24,Completed,Card
8512,1108,2025-12-22,Completed,Card
8513,3247,2024-10-01,Completed,PayPal
8514,3713,2025-08-17,Completed,Bank Transfer
8515,3418,2024-04-06,Completed,PayPal
8516,4152,2024-06-27,Completed,Card
8517,3660,2024-05-27,Cancelled,PayPal
8518,4927,2025-01-18,Completed,PayPal
8519,920,2024-03-12,Completed,Bank Transfer
8520,4553,2024-08-04,Completed,Card
8521,4228,2025-12-21,Completed,Card
8522,4589,2025-03-08,Completed,Card
8523,2158,2025-09-27,Cancelled,PayPal
8524,582,2025-05-15,Completed,PayPal
8525,796,2025-10-29,Completed,PayPal
8526,3198,2024-02-02,Completed,PayPal
8527,1884,2024-08-03,Completed,Card
8528,3368,2024-04-10,Completed,Card
8529,810,2025-04-14,Completed,PayPal
8530,2934,2024-06-28,Completed,Card
8531,3269,2025-09-30,Completed,Bank Transfer
8532,4869,2024-11-28,Completed,Card
8533,2985,2025-05-02,Completed,Card
8534,573,2025-04-04,Cancelled,Card
8535,1207,2025-01-11,Completed,Card
8536,4905,2025-11-11,Completed,Bank Transfer
8537,4975,2024-05-14,Completed,Card
8538,3081,2025-08-27,Completed,Card
8539,2461,2025-02-13,Completed,Bank Transfer
8540,1742,2024-06-03,Completed,PayPal
8541,4006,2024-10-06,Completed,Bank Transfer
8542,4926,2025-04-23,Completed,Card
8543,2614,2024-07-17,Completed,Card
8544,1716,2025-02-20,Completed,Card
8545,1570,2024-04-07,Cancelled,Card
8546,677,2024-09-06,Completed,Card
8547,1834,2024-04-14,Completed,Bank Transfer
8548,2514,2025-10-02,Completed,Bank Transfer
8549,801,2024-11-22,Completed,Bank Transfer
8550,1142,2025-04-26,Completed,Card
8551,3053,2025-01-11,Completed,Card
8552,2032,2025-10-13,Completed,Card
8553,1509,2024-01-15,Completed,Card
8554,1111,2025-11-26,Completed,Card
8555,4330,2025-04-25,Completed,PayPal
8556,913,2024-01-16,Completed,Card
8557,1056,2025-07-28,Cancelled,PayPal
8558,4190,2025-04-29,Completed,Bank Transfer
8559,1751,2024-10-05,Completed,PayPal
8560,3172,2024-11-28,Completed,Card
8561,4154,2024-09-13,Completed,Bank Transfer
8562,3013,2024-07-03,Completed,Bank Transfer
8563,3429,2025-08-10,Cancelled,Card
8564,3563,2024-01-27,Completed,Card
8565,357,2024-01-25,Cancelled,Card
8566,4392,2024-03-02,Completed,Bank Transfer
8567,4621,2025-10-19,Completed,Card
8568,1618,2024-08-20,Cancelled,Card
8569,1624,2025-04-08,Completed,PayPal
8570,1666,2024-12-14,Completed,PayPal
8571,3200,2024-10-12,Cancelled,Card
8572,4497,2025-02-17,Completed,PayPal
8573,1596,2025-08-18,Completed,PayPal
8574,1990,2025-11-17,Completed,Card
8575,2787,2025-02-09,Completed,Bank Transfer
8576,529,2025-01-15,Completed,Card
8577,2605,2024-06-18,Returned,Card
8578,3196,2024-10-16,Completed,Card
8579,2408,2025-05-30,Completed,PayPal
8580,64,2024-10-13,Returned,PayPal
8581,3961,2024-11-02,Completed,PayPal
8582,2813,2025-07-15,Completed,Card
8583,2822,2024-01-08,Completed,PayPal
8584,4028,2024-12-22,Completed,Card
8585,102,2025-08-03,Completed,Bank Transfer
8586,3349,2024-05-18,Completed,Bank Transfer
8587,3299,2025-05-25,Completed,Card
8588,3095,2024-09-04,Completed,Card
8589,2892,2025-06-24,Completed,Card
8590,3136,2024-07-01,Completed,PayPal
8591,1181,2025-12-25,Completed,Card
8592,2887,2025-02-26,Completed,Card
8593,2729,2025-01-31,Completed,Card
8594,2693,2024-10-31,Completed,Card
8595,399,2024-01-19,Completed,Card
8596,405,2025-01-17,Completed,PayPal
8597,2874,2024-08-13,Completed,Card
8598,3269,2024-08-17,Completed,Bank Transfer
8599,2695,2025-08-30,Completed,Card
8600,2083,2025-05-09,Completed,Card
8601,2468,2025-04-28,Completed,Card
8602,4473,2025-09-18,Completed,PayPal
8603,4316,2024-12-24,Completed,Card
8604,1922,2025-11-22,Completed,Card
8605,3960,2025-01-07,Completed,Card
8606,1541,2024-03-18,Cancelled,Card
8607,2390,2024-11-22,Completed,Bank Transfer
8608,4849,2024-10-02,Completed,Card
8609,2464,2024-12-17,Completed,Card
8610,3369,2024-06-30,Completed,Card
8611,2986,2025-05-19,Completed,Card
8612,680,2025-08-29,Completed,Card
8613,748,2025-08-20,Completed,PayPal
8614,2854,2025-01-23,Completed,Card
8615,1322,2025-08-29,Completed,PayPal
8616,3749,2024-11-30,Completed,Card
8617,4151,2025-03-21,Completed,Bank Transfer
8618,4790,2025-05-23,Completed,PayPal
8619,534,2025-10-18,Completed,Card
8620,1819,2024-09-04,Returned,Bank Transfer
8621,4201,2025-11-23,Completed,PayPal
8622,2342,2024-10-19,Completed,PayPal
8623,2423,2025-06-14,Completed,Bank Transfer
8624,4546,2024-05-17,Completed,PayPal
8625,1469,2025-07-09,Cancelled,Card
8626,4908,2024-12-10,Completed,Card
8627,4486,2024-02-06,Completed,PayPal
8628,1236,2024-11-09,Completed,Card
8629,2715,2024-08-07,Completed,Card
8630,1709,2025-10-01,Completed,Card
8631,1146,2024-05-22,Completed,Card
8632,1476,2025-02-07,Completed,PayPal
8633,3924,2025-11-25,Completed,Card
8634,2922,2025-02-07,Completed,PayPal
8635,1856,2025-07-08,Completed,PayPal
8636,3225,2025-04-23,Completed,PayPal
8637,3965,2025-12-22,Completed,Card
8638,3380,2025-07-13,Completed,Card
8639,4939,2024-08-07,Completed,PayPal
8640,1605,2025-01-01,Completed,PayPal
8641,3280,2024-07-14,Completed,Card
8642,552,2025-11-14,Completed,Card
8643,2005,2025-11-17,Completed,PayPal
8644,1837,2024-02-01,Completed,PayPal
8645,1125,2024-02-23,Cancelled,Card
8646,1383,2025-02-26,Completed,PayPal
8647,1771,2025-11-28,Completed,PayPal
8648,3864,2024-08-21,Completed,Card
8649,3401,2024-04-19,Completed,Card
8650,35,2024-04-09,Completed,PayPal
8651,2205,2025-12-12,Completed,Card
8652,5000,2024-07-29,Completed,Card
8653,3345,2025-02-06,Completed,Bank Transfer
8654,3015,2024-05-29,Completed,PayPal
8655,4492,2025-11-05,Completed,Card
8656,4303,2025-01-28,Completed,Card
8657,1781,2025-10-16,Returned,PayPal
8658,1629,2024-09-14,Completed,Card
8659,1330,2024-09-01,Completed,Card
8660,1560,2024-05-29,Completed,Card
8661,805,2025-09-15,Completed,Card
8662,2510,2024-04-08,Completed,Card
8663,4348,2024-04-12,Completed,PayPal
8664,1291,2025-12-23,Completed,Card
8665,4305,2024-01-12,Completed,Card
8666,2587,2024-08-13,Completed,Card
8667,4931,2025-03-17,Completed,PayPal
8668,2551,2024-05-27,Completed,Card
8669,956,2024-06-27,Completed,PayPal
8670,4610,2024-01-07,Completed,Card
8671,580,2024-05-31,Cancelled,Card
8672,1938,2025-08-04,Completed,PayPal
8673,1998,2024-12-18,Completed,Card
8674,1666,2025-07-18,Completed,Card
8675,2131,2025-11-04,Completed,PayPal
8676,3741,2025-02-20,Completed,Card
8677,2501,2025-08-27,Completed,Card
8678,1643,2025-10-24,Completed,Card
8679,4713,2025-07-23,Completed,Card
8680,1498,2024-07-14,Completed,Card
8681,4603,2024-11-20,Completed,Card
8682,3205,2025-04-26,Completed,Card
8683,622,2024-07-26,Completed,PayPal
8684,3145,2024-10-29,Completed,Card
8685,1952,2024-10-25,Completed,Bank Transfer
8686,1460,2025-03-01,Completed,Card
8687,293,2024-03-02,Completed,PayPal
8688,655,2024-07-13,Completed,Card
8689,2985,2025-07-20,Completed,PayPal
8690,3844,2024-12-28,Returned,Card
8691,2805,2025-07-14,Completed,PayPal
8692,2715,2025-09-09,Completed,Card
8693,1622,2024-03-18,Completed,Card
8694,4015,2024-10-10,Completed,PayPal
8695,3254,2024-02-26,Completed,Card
8696,2847,2025-11-11,Cancelled,Card
8697,4881,2025-01-10,Completed,PayPal
8698,4863,2025-01-10,Completed,PayPal
8699,3506,2025-12-19,Completed,Bank Transfer
8700,519,2025-01-07,Completed,Card
8701,2686,2025-11-05,Completed,Card
8702,28,2024-08-31,Completed,Card
8703,266,2024-02-08,Completed,PayPal
8704,1307,2024-11-04,Completed,Card
8705,4054,2025-09-24,Completed,Card
8706,3455,2024-03-26,Completed,Card
8707,811,2024-04-08,Completed,Bank Transfer
8708,4677,2025-01-08,Completed,Card
8709,3391,2025-05-09,Completed,Card
8710,611,2024-07-26,Completed,Card
8711,4289,2025-09-16,Completed,Card
8712,2275,2024-03-23,Completed,Card
8713,4547,2025-07-30,Cancelled,PayPal
8714,203,2024-01-01,Completed,PayPal
8715,402,2025-03-12,Completed,Card
8716,2028,2025-11-16,Completed,Card
8717,3851,2024-09-06,Completed,Card
8718,890,2025-02-13,Completed,Card
8719,179,2025-01-20,Completed,Card
8720,1980,2024-03-24,Returned,PayPal
8721,2511,2025-05-04,Completed,Card
8722,2883,2024-08-26,Completed,PayPal
8723,3985,2025-06-23,Completed,Card
8724,2045,2025-01-14,Completed,Card
8725,2984,2025-01-25,Completed,Card
8726,351,2024-11-23,Completed,Card
8727,4283,2025-04-24,Completed,PayPal
8728,3419,2024-10-30,Completed,Card
8729,3831,2024-10-08,Completed,Card
8730,1968,2025-11-25,Completed,PayPal
8731,4405,2024-12-10,Completed,Card
8732,2225,2024-05-14,Cancelled,Card
8733,4523,2025-04-12,Completed,Bank Transfer
8734,2788,2024-12-26,Completed,Card
8735,4627,2025-07-22,Completed,Card
8736,4344,2024-04-24,Completed,Card
8737,4312,2024-07-04,Cancelled,Card
8738,4809,2025-04-22,Completed,Bank Transfer
8739,438,2024-01-01,Cancelled,Card
8740,2359,2025-06-24,Completed,PayPal
8741,3855,2025-10-23,Completed,PayPal
8742,383,2025-02-27,Completed,Card
8743,4217,2025-12-02,Cancelled,Bank Transfer
8744,407,2024-09-26,Completed,Card
8745,4341,2025-02-22,Completed,Card
8746,66,2024-11-22,Completed,Card
8747,2990,2024-07-13,Completed,PayPal
8748,228,2024-09-11,Completed,Card
8749,4978,2024-03-19,Completed,PayPal
8750,2185,2024-04-07,Completed,Card
8751,2242,2024-05-29,Completed,Card
8752,4802,2025-03-22,Completed,Card
8753,4754,2024-05-02,Completed,PayPal
8754,1513,2025-09-01,Completed,Bank Transfer
8755,930,2025-11-06,Completed,Bank Transfer
8756,4037,2025-07-11,Completed,PayPal
8757,2604,2024-12-24,Completed,Card
8758,1181,2024-08-26,Completed,Bank Transfer
8759,1040,2025-06-13,Completed,PayPal
